00567	0.402100	02035	1.477295	00567	505081
00573	0.406494	02022	1.467773	00573	506081
00566	0.401367	02035	1.477295	00566	507081
00573	0.406494	02019	1.465576	00573	508082
00568	0.402832	02034	1.476562	00568	509082
00560	0.396973	02033	1.475830	00560	510082
00555	0.393311	02020	1.466309	00555	511082
00569	0.403564	02037	1.478760	00569	512082
00572	0.405762	02022	1.467773	00572	513083
00571	0.405029	02017	1.464111	00571	514083
00549	0.388916	02025	1.469971	00549	515083
00568	0.402832	02037	1.478760	00568	516083
00556	0.394043	02033	1.475830	00556	517083
00556	0.394043	02019	1.465576	00556	518083
00554	0.392578	02029	1.472900	00554	519084
00578	0.410156	02021	1.467041	00578	520084
00566	0.401367	02035	1.477295	00566	521084
00550	0.388916	02021	1.466309	00550	522084
00571	0.404297	02013	1.460449	00571	523084
00555	0.393311	02030	1.473633	00555	524085
00571	0.405029	02024	1.469238	00571	525085
00561	0.397705	02033	1.475830	00561	526085
00566	0.401367	02036	1.478027	00566	527085
00555	0.393311	02032	1.475098	00555	528085
00572	0.405762	02020	1.466309	00572	529086
00571	0.405029	02028	1.472168	00571	530086
00564	0.399902	02037	1.478760	00564	531086
00570	0.404297	02028	1.472168	00570	532086
00553	0.391846	02025	1.469971	00553	533086
00570	0.404297	02015	1.462646	00570	534086
00572	0.405762	02019	1.465576	00572	535087
00566	0.401367	02034	1.476562	00566	536087
00556	0.394043	02030	1.473633	00556	537087
00555	0.393311	02032	1.475098	00555	538087
00558	0.395508	02021	1.467041	00558	539087
00567	0.402100	02014	1.461914	00567	540088
00564	0.399902	02035	1.477295	00564	541088
00558	0.395508	02031	1.474365	00558	542088
00553	0.391846	02028	1.472168	00553	543088
00573	0.406494	02020	1.466309	00573	544088
00555	0.393311	02030	1.473633	00555	545088
00564	0.399902	02040	1.480957	00564	546089
00565	0.400635	02040	1.480957	00565	547089
00557	0.394775	02032	1.475098	00557	548089
00557	0.394775	02032	1.475098	00557	549089
00558	0.395508	02031	1.474365	00558	550089
00560	0.396973	02021	1.467041	00560	551090
00553	0.391846	02030	1.473633	00553	552090
00568	0.402832	02038	1.479492	00568	553090
00562	0.398438	02036	1.478027	00562	554090
00568	0.402832	02041	1.481689	00568	555090
00569	0.403564	02035	1.477295	00569	556091
00562	0.398438	02017	1.464111	00562	557091
00549	0.388916	02024	1.469238	00549	558091
00568	0.402832	02038	1.479492	00568	559091
00556	0.393311	02021	1.466309	00556	560091
00564	0.399902	02040	1.480957	00564	561091
00552	0.391113	02020	1.466309	00552	562092
00563	0.398438	02035	1.476562	00563	563092
00569	0.403564	02025	1.469971	00569	564092
00573	0.406494	02020	1.466309	00573	565092
00577	0.409424	02020	1.466309	00577	566092
00574	0.407227	02016	1.463379	00574	567093
00562	0.398438	02035	1.477295	00562	568093
00558	0.394775	02027	1.470703	00558	569093
00573	0.406494	02027	1.471436	00573	570093
00557	0.394775	02030	1.473633	00557	571093
00564	0.399902	02018	1.464844	00564	572093
00565	0.399902	02014	1.461182	00565	573094
00577	0.409424	02018	1.464844	00577	574094
00570	0.404297	02041	1.481689	00570	575094
00597	0.424072	02022	1.467773	00597	576094
00559	0.396240	02030	1.473633	00559	577094
00571	0.405029	02017	1.464111	00571	578095
00570	0.404297	02043	1.483154	00570	579095
00558	0.395508	02034	1.476562	00558	580095
00571	0.405029	02016	1.463379	00571	581095
00551	0.390381	02026	1.470703	00551	582095
00550	0.389648	02026	1.470703	00550	583096
00556	0.394043	02032	1.475098	00556	584096
00568	0.402100	02014	1.461182	00568	585096
00574	0.407227	02030	1.473633	00574	586096
00555	0.393311	02032	1.475098	00555	587096
00576	0.408691	02026	1.470703	00576	588096
00555	0.393311	02021	1.467041	00555	589097
00574	0.407227	02020	1.466309	00574	590097
00571	0.405029	02019	1.465576	00571	591097
00563	0.399170	02036	1.478027	00563	592097
00559	0.396240	02033	1.475830	00559	593097
00573	0.406494	02019	1.465576	00573	594098
00565	0.400635	02038	1.479492	00565	595098
00576	0.408691	02024	1.469238	00576	596098
00561	0.397705	02035	1.477295	00561	597098
00575	0.407959	02024	1.469238	00575	598098
00571	0.405029	02032	1.475098	00571	599098
00554	0.392578	02025	1.469971	00554	600099
00557	0.394775	02032	1.475098	00557	601099
00574	0.407227	02026	1.470703	00574	602099
00571	0.405029	02035	1.477295	00571	603099
00563	0.399170	02033	1.475830	00563	604099
00565	0.400635	02038	1.479492	00565	605100
